"event_id","event_name","event_time","event_venue_lat","event_venue_lon","venue_name","venue_city"
"92123162","Performance Monitoring",1358474400000,37.416325,-122.02504,"Yahoo! URL's Cafe","Sunnyvale"
"dgtlddyrdbbc","35th Bay Area Hadoop User Group (HUG) Monthly Meetup",1.361412e+12,37.416325,-122.02504,"Yahoo! URL's Cafe","Sunnyvale"
"16146758","SUPER BOWL XLV HUGE PARTY BASH / FIREHOUSE BREWERY IN SUNNYVALE",1.297026e+12,37.377445,-122.029915,"Firehouse Brewery","Sunnyvale"
"14177443","Dancing in the Streets of Sunnyvale",1280365200000,37.377445,-122.029915,"Firehouse Brewery","Sunnyvale"
"15216928","DANCE THE NIGHT AWAY AT THE FIREHOUSE BREWERY IN SUNNYVALE! ",1294543800000,37.377445,-122.029915,"Firehouse Brewery","Sunnyvale"
"kvlxqyppbcc","East Bay SEO/Internet Marketing Meetup",1320715800000,37.89926,-122.061782,"Pyramid Alehouse","Walnut Creek"
"kvlxqypmbzb","East Bay SEO/Internet Marketing Meetup",1316478600000,37.89926,-122.061782,"Pyramid Alehouse","Walnut Creek"
"kvlxqyqfbzb","East Bay SEO/Internet Marketing Meetup",1332203400000,37.89926,-122.061782,"Pyramid Alehouse","Walnut Creek"
"16204759","East Bay SEO/Internet Marketing Meetup",1297128600000,37.89926,-122.061782,"Pyramid Alehouse","Walnut Creek"
"kvlxqyqdbbc","East Bay SEO/Internet Marketing Meetup",1329787800000,37.89926,-122.061782,"Pyramid Alehouse","Walnut Creek"
"kvlxqyplbcb","East Bay SEO/Internet Marketing Meetup",1313454600000,37.89926,-122.061782,"Pyramid Alehouse","Walnut Creek"
"12645331","East Bay SEO/Internet Marketing Meetup",1267493400000,37.89926,-122.061782,"Pyramid Alehouse","Walnut Creek"
"kvlxqypnbwb","East Bay SEO/Internet Marketing Meetup",1318897800000,37.89926,-122.061782,"Pyramid Alehouse","Walnut Creek"
"12646001","East Bay Small Business/Internet Marketing Meetup",1267493400000,37.89926,-122.061782,"Pyramid Alehouse","Walnut Creek"
"kvlxqyphbdb","East Bay SEO/Internet Marketing Meetup",1304382600000,37.89926,-122.061782,"Pyramid Alehouse","Walnut Creek"
"kvlxqyqcbvb","East Bay SEO/Internet Marketing Meetup",1327368600000,37.89926,-122.061782,"Pyramid Alehouse","Walnut Creek"
"kvlxqyqgbvb","East Bay SEO/Internet Marketing Meetup",1334622600000,37.89926,-122.061782,"Pyramid Alehouse","Walnut Creek"
"7947329","Juneteenth Celebration in San Jose! (Day 2)",1213556400000,37.332339,-121.889237,"Cesar Chavez Park [Downtown San Jose]","San Jose"
"8123947","Juneteenth Celebration in San Jose! (Day 1)",1.21347e+12,37.332339,-121.889237,"Cesar Chavez Park [Downtown San Jose]","San Jose"
"35747692","Startup Monthly Ice Breaker & Team Building for Idea Accelerator 3.0 SF",1321806600000,37.78413,-122.394414,"Citizen Space","San Francisco"
"vrbdpynmbfc","Startup Waffles! Meetup",1.285686e+12,37.78413,-122.394414,"Citizen Space","San Francisco"
"45936192","DMK Elite Networking Mixer/Expo & Donisia Birthday Party at Massimo Ristorante",1326416400000,37.533511,-121.999282,"Massimo's Restaurant","Fremont"
"pjpjxyqcbzb","DMK Elite Networking Jan 19th Breakfast Meeting @Massimo's Restaurant Fremont",1326990600000,37.533511,-121.999282,"Massimo's Restaurant","Fremont"
"djvwfcyqjbkb","DMK Elite Networking Breakfast Meeting @ Massimo's Restaurant - Fremont",1.339083e+12,37.533511,-121.999282,"Massimo's Restaurant","Fremont"
"djvwfcyqdbdb","DMK Elite Networking Breakfast Meeting @ Massimo's Restaurant - Fremont",1328200200000,37.533511,-121.999282,"Massimo's Restaurant","Fremont"
"dtqpmcyqhbnb","DMK Elite Networking May 10th Mixer/Expo at Massimo's Fremont",1336694400000,37.533511,-121.999282,"Massimo's Restaurant","Fremont"
"rjzknynlbzb","East Bay Google Technology User Group August Meetup",1282870800000,37.766829,-122.242742,"Alameda Free Library","Alameda"
"rjzknyngbmc","East Bay Google Technology User Group April Meetup",1272589200000,37.766829,-122.242742,"Alameda Free Library","Alameda"
"98156782","Team Velo Girls Cinderella Progressive Training Ride #2",1359824400000,37.87738,-122.180708,"Orinda Bart Station","Orinda"
"98159122","Team Velo Girls Cinderella Progressive Training Ride #6",1362241800000,37.87738,-122.180708,"Orinda Bart Station","Orinda"
"13704281","Ferry Boat Trip to Angel Island/Picnic",1279382400000,37.794209,-122.392517,"Ferry Building Plaza ","San Francisco"
"82732332","Ride to The Pinnacles and Hike Through a ~Spooky~ Bat Cave",1351353600000,37.231678,-121.775612,"Starbucks","San Jose"
"69782182","Renaissance Faire with Milo & Shelley",1.347813e+12,37.231678,-121.775612,"Starbucks","San Jose"
"78654892","Wednesday Ride to lunch in Carmel Valley",1346256900000,37.231678,-121.775612,"Starbucks","San Jose"
"14716801","Hackers and Founders - California Billiards, Mountain View",1.29186e+12,37.374504,-122.05991,"California Billiards","Mountain View"
"17295628","Hackers and Founders - Cinco de Mayo in Mountain View (6-10pm)",1304643600000,37.374504,-122.05991,"California Billiards","Mountain View"
"13724743","Hackers and Founders - California Billiards Mountain View",1281574800000,37.374504,-122.05991,"California Billiards","Mountain View"
"77767482","Hackers and Founders - California Billiard Club, Mountain View",1346288400000,37.374504,-122.05991,"California Billiards","Mountain View"
"13739619","Hackers and Founders - California Billiards Mountain View",1.279242e+12,37.374504,-122.05991,"California Billiards","Mountain View"
"11326161","Hackers and Founders Meetup",1253667600000,37.374504,-122.05991,"California Billiards","Mountain View"
"16054662","Hackers and Founders - California Billiards, Mountain View",1297303200000,37.374504,-122.05991,"California Billiards","Mountain View"
"15654209","Hackers and Founders - California Billiards, Mountain View",1.294884e+12,37.374504,-122.05991,"California Billiards","Mountain View"
"12665098","Steve Balmer,  Microsoft CEO - Keynote Speaker  SMX  West",1267545600000,37.403477,-121.977626,"Santa Clara Convention Center","Santa Clara"
"17347515","MeeGo Conference - Day 1",1306162800000,37.793964,-122.396126,"Hyatt Regency San Francisco","San Francisco"
"17347328","MeeGo Conference WarmUp Weekend - Day 1",1305993600000,37.793964,-122.396126,"Hyatt Regency San Francisco","San Francisco"
"10435769","WWDC Meltdown",1245117600000,37.443991,-122.160553,"Blue Chalk Cafe","Palo Alto"
"24954621","Bollywood Movie Night: Delhi Belly @AMC Mercardo 20_SantaClara @ 9:30PM show",1310185800000,37.388851,-121.982994,"AMC Mercado 20","Santa Clara"
"14395795","Pint of Kindness Event = Have a drink and help kids!!!",1.281663e+12,37.32084,-121.947922,"Rosie McCann's Irish Pub","San Jose"
"11396036","Berkeley/Oakland Introduction to Video University",1255798800000,37.801608,-122.216045,"Oakland Public Library-Dimond","Oakland"
"8610250","Fall Ceremony:  Going Within, Getting Present",1222014600000,37.15,-122.13,"CharLynn Ford","Boulder Creek"
"83595902","Hellish Halloween at Blackhawk Magic XVI-16",1351392300000,37.801518,-121.917109,"Blackhawk Museum","Danville"
"9179421","Lighting Student Demos: hosted by SV GTUG and sponsored by Google & WebMapSocial",1.228356e+12,37.423088,-122.087509,"Google Headquarters","Mountain View"
"17041840","Outside: With the Wild Things  and  Indoors: Around the Mall & Down the Corridor",1303867800000,37.423088,-122.087509,"Google Headquarters","Mountain View"
"10647920","Join us for the first Twitter Meetup @Google - awesome lineup #twittermeetup",1248312600000,37.423088,-122.087509,"Google Headquarters","Mountain View"
"48575872","Digital: Map Vectors, Citizen Disaster Reports, Cities",1332466200000,37.423088,-122.087509,"Google Headquarters","Mountain View"
"12166532","Yana's $6 Movie:  ""It's Complicated""",1262566800000,37.289112,-121.932449,"Camera Cinemas 7 Pruneyard","Campbell"
"6092139","Friday Night Cocktail Party at Space Gallery",1191027600000,37.78744,-122.420062,"Space Gallery","San Francisco"
"6092221","Wine Tasting Party at Space Gallery",1197516600000,37.78744,-122.420062,"Space Gallery","San Francisco"
"8170501","Facebook July Meetup - App Hosting with Google",1216171800000,37.40688,-121.980353,"TENs Santa Clara Innovation Center","Santa Clara"
"28451911","San Francisco - Union Square Bollywood Flashmob",1319317200000,37.787359,-122.408227,"Union Square","San Francisco"
"8111378","Onyx @ The Movies!: Dark Knight [Mountain View]",1216779300000,37.415227,-122.080288,"Century Cinemas 16 Theaters [Mountain View]","Mountain View"
"37324782","Come hear from Ram Akella",1320805800000,37.330623,-121.888183,"San Jose Marriott","San Jose"
"vjtkpypjbbc","WWDC Afterparty at MacArthur Park with Music and Inspiration from Smule",1308016800000,37.443168,-122.16555,"MacArthur Park","Palo Alto"
"qstdlcyqjbxb","WWDC Afterparty + Apps for Kids",1340071200000,37.443168,-122.16555,"MacArthur Park","Palo Alto"
"17202843","Fanime Con",1.306602e+12,37.329731,-121.888824,"San Jose Convention Center","San Jose"
"15260944","DevOps GameDay",1289269800000,37.329731,-121.888824,"San Jose Convention Center","San Jose"
"wqnjpynpbdb","DevOps GameDay!!",1289269800000,37.329731,-121.888824,"San Jose Convention Center","San Jose"
"9140612"," Brazilian Samba Dance Class",1.229481e+12,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"11380013","Intermediate Samba with Jennifer Barnes",1254274200000,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"11512785","Beginning Samba with Jennifer Barnes",1255051800000,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"11164067","Master Brazilian Samba Styling & Performance Workshop w/Jazz Baptiste",1252632600000,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"8347139","Master Brazilian Samba Dance Workshop with Jazz Baptiste",1217984400000,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"10607073","Samba with Jennifer Barnes",1.245807e+12,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"10969874","Intermediate Samba with Jennifer Barnes",1251250200000,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"9140593"," Brazilian Samba Dance Class",1228876200000,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"9839515","Brazilian Samba Dance Class",1237944600000,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"10391382","The San Diego Samba Meetup",1244597400000,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"9839531","Brazilian Samba Dance Class",1238549400000,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"10607096","Samba with Jennifer Barnes",1246411800000,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"10639772","Samba - All Levels with Maria Lane",1245020400000,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"10969898","Beginning Samba with Jennifer Barnes",1250213400000,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"9093620"," Brazilian Samba Dance Class",1227666600000,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"11380033","Intermediate Samba with Jennifer Barnes",1253669400000,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"11164047","Intermediate Samba with Jennifer Barnes",1252459800000,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"11164038","Beginning Samba with Jennifer Barnes",1252027800000,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"9093593"," Brazilian Samba Dance Class",1227061800000,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"9093575"," Brazilian Samba Dance Class",1225852200000,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"9839499","Brazilian Samba Dance Class",1.236735e+12,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"10969913","Beginning Samba with Jennifer Barnes",1.251423e+12,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"10969883","Beginning Samba with Jennifer Barnes",1249608600000,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"8475063","Master Brazilian Samba Dance Workshop with Jazz Baptiste",1217984400000,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"10969870","Intermediate Samba with Jennifer Barnes",1250645400000,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"8347108","Beginning Brazilian Samba Dance Class",1.21617e+12,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"10969842","Beginning Samba with Jennifer Barnes",1249003800000,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"8347152","Beginning Brazilian Dance Class",1.219194e+12,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"10607091","Samba with Jennifer Barnes",1245202200000,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"10676997","Beginning Samba with Jennifer Barnes",1.245375e+12,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"8347145","Beginning Brazilian Samba Dance Class",1218589200000,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"10969906","Beginning Samba with Jennifer Barnes",1250818200000,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"11512797","Beginning Samba with Jennifer Barnes",1255656600000,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"11266825","Brazilian Samba Performance Styling Workshop w/Jazz Baptiste",1252632600000,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"8347132","Beginning Brazilian Samba Dance Class",1217379600000,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"11380022","Intermediate Samba with Jennifer Barnes",1253064600000,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"9093583"," Brazilian Samba Dance Class",1.226457e+12,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"10969861","Intermediate Samba with Jennifer Barnes",1250040600000,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"11380074","Beginning Samba with Jennifer Barnes",1253842200000,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"11512805","Intermediate Samba with Jennifer Barnes",1.254879e+12,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"9140465"," Brazilian Samba Dance Class",1228271400000,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"9839473","Brazilian Samba Dance Class",1236133800000,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"10677001","Beginning Samba with Jennifer Barnes",1245979800000,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"8347136","Beginning Brazilian Dance Class",1216774800000,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"11380045","Beginning Samba with Jennifer Barnes",1253237400000,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"10969855","Intermediate Samba with Jennifer Barnes",1249435800000,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"11512813","Intermediate Samba with Jennifer Barnes",1255483800000,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"9839510","Brazilian Samba Dance Class",1237339800000,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"11441315","Beginning Samba with Jennifer Barnes",1.254447e+12,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"10969832","Intermediate Samba with Jennifer Barnes",1.248831e+12,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"11164035","Intermediate Samba with Jennifer Barnes",1.251855e+12,32.734676,-117.173599,"Mind Body and Soul Dance Studio","San Diego"
"mtqqnynkbwb","Energy Medicine for Wellness July 17th: Meridians and Acupressure Points",1279384200000,37.427087,-122.118408,"Unity Palo Alto","Palo Alto"
"14794799","Dinner and Laser Tag Mt. View Meet 5PM Game at 7:40PM",1284854400000,37.413761,-122.079499,"Laser Quest","Mountain View"
"14783492"," Let's  go CUBAN!!!",1288317600000,37.899814,-122.061586,"Havana Cuban Cuisine","Walnut Creek"
"13332934","Sunday Jazz Brunch at Maxwells!",1.272834e+12,37.80264,-122.269018,"Maxwell's Restauant & Lounge ","Oakland"
"36029022","Track Racing- GoKarts",1.323486e+12,37.495441,-121.930658,"LeMans Karting Center","Fremont"
"9959581","Drinks at Elixir + Movie at Roxie (Crips + Bloods: Made in America)",1237343400000,37.76472,-122.424256,"Elixir","San Francisco"
"8442995","First Fridays White Party! @ Preservation Park [Oakland]",1.217637e+12,37.805329,-122.277409,"Preservation Park","Oakland"
"12219737","""The Imaginarium of Dr. Parnassus"" @ Century 20 RWC",1263095100000,37.48576,-122.2286,"Century 20 Redwood City","Redwood City"
"13368261","ART AND WIND FESTIVAL - SAN RAMON - KID FRIENDLY",1275256800000,37.765755,-121.952018,"San Ramon Central Park","San Ramon"
"68830452","PRIDE & JOY @ CENTRAL PARK",1341448200000,37.765755,-121.952018,"San Ramon Central Park","San Ramon"
"16543444","BEACH PARTY / BBQ AND BON FIRE / TWIN LAKES BEACH SANTA CRUZ!!",1.313262e+12,36.96316,-121.998605,"Twin Lakes Beach","Santa Cruz"
"16543495","BEACH PARTY / BON FIRE & BBQ CAPITOLA!!",1307818800000,36.96316,-121.998605,"Twin Lakes Beach","Santa Cruz"
"22991951","Beach Party 2!!!",1310257800000,36.96316,-121.998605,"Twin Lakes Beach","Santa Cruz"
"7014403","Fratenizing and Football @ The Old Pro! (Vincents Event)",1.199754e+12,37.444813,-122.161396,"The Old Pro","Palo Alto"
"wfclnynjbmb","Top Secret JavaFX TV Preview",1276131600000,37.532315,-122.264537,"Oracle Conference Center","Redwood Shores"
"wfclnynnbrb","JavaFX 2.0 with Richard Bair and Jai Suri",1286326800000,37.532315,-122.264537,"Oracle Conference Center","Redwood Shores"
"13097236","A favorite - Mission Pizza, Fremont",1272418200000,37.531191,-121.937179,"Mission Pizza","Fremont"
"15724189","The King's Speech @ CineArts Palo Alto",1292727600000,37.420788,-122.141211,"CineArts at Palo Alto Square","Palo Alto"
"86607942","How to Get More Users and Buyers For Your Startup",1351562400000,37.773537,-122.416111,"PARISOMA","San Francisco"
"86607352","PARISOMA Mixer Series : The Future Of Gaming",1.351215e+12,37.773537,-122.416111,"PARISOMA","San Francisco"
"51902052","March Mobile Madness Hackathon",1332698400000,37.773537,-122.416111,"PARISOMA","San Francisco"
"35329422","Let's Do It! Blackhawk's Rocktober with Pride & Joy! Oct 7",1318033800000,37.800089,-121.918053,"Blackhawk Plaza","Danville"
"12022284","HOLIDAY PARTY:  ""The Office Party for People Without an Office!""",1.260756e+12,37.783783,-122.402962,"Jillians at the Metreon","San Francisco"
"7704819","Rachelle Ferrell @ Yoshi's Oakland [Pia's Event]",1209877200000,37.795949,-122.278292,"Yoshi's OAKLAND","Oakland"
"15079846","Autumn Pies (a ride for pie lovers with bikes and their pillions)",1287246600000,37.235101,-121.959523,"Peet's Coffee & Tea","Los Gatos"
"30524281","Girlie Ride: Are you Man Enough? Sun 8/28/11, KSU 10:00 AM",1314550800000,37.235101,-121.959523,"Peet's Coffee & Tea","Los Gatos"
"55175242","The First of Long Days: A Group Ride, Sun 3/11 @ 9:45 AM (Los Gatos)",1331484300000,37.235101,-121.959523,"Peet's Coffee & Tea","Los Gatos"
"vtvnnypfbfb","The Bay Area Clojure User Group Monthly Meetup",1299808800000,37.775087,-122.415199,"Sandbox Suites","San Francisco"
"6465798","Onyx @ San Jose Improv for Bill Bellamy!!",1191808800000,37.33559,-121.888632,"San Jose Improv","San Jose"
"15864662","Salsa Mondays at Rock It Room",1295924400000,37.783225,-122.463777,"Rockit Room","San Francisco"
"36162532","The Outsourced Comedy Tour! Desi Stand up Comics!",1320026400000,37.803124,-122.41426,"Cobb's Comedy Club","San Francisco"
"13234179","Memorial Weekend BBQ - Sky Diving & Soul Train Party @ The Vineyards !!!!",1275157800000,37.047725,-121.652482,"Kirigin Cellars","Gilroy"
"11922320","Orquesta La Cura, LIVE @ Sizzling Salsa Sundays!",1258948800000,32.810459,-117.148666,"4 Points by Sheraton Hotel","San Diego"
"11914294","Sizzling Salsa Thursdays 2nite @ 4 Points Sheraton",1258691400000,32.810459,-117.148666,"4 Points by Sheraton Hotel","San Diego"
"qshvkdyrcbbc","Melo Velo beginners' road ride + Cinderella Series Shake-Out Ride",1358701200000,37.429209,-122.251014,"Woodside Town Hall Parking Lot","Woodside"
"qshvkdyrcbrb","Melo Velo beginners' road ride",1358096400000,37.429209,-122.251014,"Woodside Town Hall Parking Lot","Woodside"
"98157472","Team Velo Girls Cinderella Progressive Training Ride #3",1360429200000,37.429209,-122.251014,"Woodside Town Hall Parking Lot","Woodside"
"15036976","WebMapSocial 11/16: Geo in the Cloud",1289962800000,37.42197,-122.084145,"Google / Building 40","Mountain View"
"11145133","Sun on PostgreSQL w/ DTrace, and Stanford lecture on Social Networks in Design",1253066400000,37.42197,-122.084145,"Google / Building 40","Mountain View"
"15793053","Crowdsourcing, Fire Dept. 2.0, Disaster Management, Flying inside Buildings",1297825200000,37.42197,-122.084145,"Google / Building 40","Mountain View"
"9568525","WebMapSocial Feb. Meetup: CellGuided, HearPlanet & Google Earth API",1.234926e+12,37.42197,-122.084145,"Google / Building 40","Mountain View"
"15036983","WebMapSocial 12/21: Lightning Talks ",1292986800000,37.42197,-122.084145,"Google / Building 40","Mountain View"
"12991601","Bonus Where: SLAM, Planet 9, Chicks v Tweets, Mash in the Cloud, and  UN-Spider",1271815200000,37.42197,-122.084145,"Google / Building 40","Mountain View"
"15036631","WebMapSocial 10/19: Google Fusion Tables and hiDentify",1.28754e+12,37.42197,-122.084145,"Google / Building 40","Mountain View"
"12356049","Crisis Mapping - Haiti and beyond",1268791200000,37.42197,-122.084145,"Google / Building 40","Mountain View"
"13800825","Mapping Oceans and Water bodies + Raffle for O'Reilly Book",1279677600000,37.42197,-122.084145,"Google / Building 40","Mountain View"
"13060162","GPS",1276653600000,37.42197,-122.084145,"Google / Building 40","Mountain View"
"10451667","Dairy Management Inc, PixSense, and TubeMogul",1.245204e+12,37.42197,-122.084145,"Google / Building 40","Mountain View"
"8581516","W2M&SN September Meetup: Abaqus, Planet 9, FireEagle",1222221600000,37.42197,-122.084145,"Google / Building 40","Mountain View"
"26198371","Harvest Wine Celebration Concert @White Crane Winery in Livermore",1315162800000,37.649685,-121.698647,"White Crane Winery","Livermore"
"11169347","HARVEST FEST - AFTER PARTY @ WHITE CRANE WINERY - FREE!!",1252281600000,37.649685,-121.698647,"White Crane Winery","Livermore"
"22183571","SAMBA DANCE WEEKEND WORKSHOP: DAY 1",1310234400000,32.846684,-117.273026,"La Jolla YMCA Firehouse","La Jolla"
"23640681","SAMBA DANCE WEEKEND WORKSHOP: DAY 1",1310234400000,32.846684,-117.273026,"La Jolla YMCA Firehouse","La Jolla"
"26371441","SAMBA DANCE WORKSHOP: DAY 1",1313020800000,32.846684,-117.273026,"La Jolla YMCA Firehouse","La Jolla"
"17252021","Bay Area Beagles July Meetup #1 Palo Alto",1.310238e+12,37.429474,-122.129189,"Hoover Park","Palo Alto"
"11493061","CLOTHING SWAP - CLEAN OUT THOSE CLOSETS!",1256504400000,37.686652,-122.039451,"Jane's House","Castro Valley"
"9820742","Guided Meditation So Powerful, Little Words Can Describe It",1235876400000,37.44332,-122.161787,"Yoga Source","Palo Alto"
"75564572","Planet Granite SF",1.344204e+12,37.792079,-122.410871,"Planet Granite","San Francisco"
"13414496","HAPPY HOUR - SAN RAMON - IZZY'S WITH JACK POLLARD & DANNY DANIELS",1274227200000,37.764814,-121.951654,"Izzys Steak House","San Ramon"
"13597754","CULT MOVIES AND COCKTAILS - MERMAID MANIA @ Forbidden Island - Alameda ",1279589400000,37.774784,-122.263005,"Forbidden Island Tiki Lounge","Alameda"
"dbbpdcypqbkb","PARTY WITH THE PANDA!!!",1323482400000,37.486477,-122.234467,"Redwood City Underground Pub","Redwood City"
"16666905","BONUS 106 MILES !!! CITY OF REDWOOD KNOWS HOW TO PARTY !!!",1299722400000,37.486477,-122.234467,"Redwood City Underground Pub","Redwood City"
"ctcstypmbsb","The Underground / 106 Miles Meet Up",1316048400000,37.486477,-122.234467,"Redwood City Underground Pub","Redwood City"
"qjwjgcyqjbrb","The Underground  / 106 Miles Meet Up",1339635600000,37.486477,-122.234467,"Redwood City Underground Pub","Redwood City"
"qjwjgcyqcbpb","The Underground  / 106 Miles Meet Up",1326333600000,37.486477,-122.234467,"Redwood City Underground Pub","Redwood City"
"38000342","11/11/11 Redwood City #nerdnewyear Street Party ........... for 11 Charities !!!",1321063200000,37.486477,-122.234467,"Redwood City Underground Pub","Redwood City"
"plrbsypkbrb","The Underground Summer BBQ / 106 Miles Meet Up",1310605200000,37.486477,-122.234467,"Redwood City Underground Pub","Redwood City"
"qjwjgcyqlblb","The Underground  / 106 Miles Meet Up",1.344474e+12,37.486477,-122.234467,"Redwood City Underground Pub","Redwood City"
"qhbjjcyqdbcb","106 MILES in Redwood City",1328752800000,37.486477,-122.234467,"Redwood City Underground Pub","Redwood City"
"qjwjgcyqmbqb","The Underground  / 106 Miles Meet Up",1.347498e+12,37.486477,-122.234467,"Redwood City Underground Pub","Redwood City"
"39666972","7:30pm Informal Biz Social | 8pm -10pm Salsa Lessons | 10pm - 2am Salsa Social",1320460200000,37.486477,-122.234467,"Redwood City Underground Pub","Redwood City"
"8573851","September Meetup is all about Facebook Connect",1222738200000,37.394791,-121.955463,"Sun Santa Clara","Santa Clara"
"98377712","Indoor climb at Diablo Rock Gym (Concord)",1357873200000,37.965044,-122.05315,"Diablo Rock Gym","Concord"
"70197862","WEEKDAY LUNCH SWEET TOMATOES",1341944100000,37.564248,-122.006549,"Sweet Tomatoes","Fremont"
"8202824","July iPhone Developers' Meetup - Release Notes (aka lightning talks)",1.216692e+12,37.431507,-122.1036,"TIPS Group","Palo Alto"
"8768554","iPhone Developers' Meetup",1224552600000,37.431507,-122.1036,"TIPS Group","Palo Alto"
"10684514","Android July: App demos and how to program in Android",1248312600000,37.431507,-122.1036,"TIPS Group","Palo Alto"
"9802039","Revving the Google App Engine (developer meetup)",1237341600000,37.431507,-122.1036,"TIPS Group","Palo Alto"
"11424567","Nancy's Bikers with Cobwebs Run from the Goblins!",1255829400000,37.504173,-121.937417,"Pirates of Emerson Haunted Adventure","Fremont"
"11661527"," Samba (All Levels) with Melanie Riveira",1257105600000,32.722299,-117.147569,"Centro Cultural La Raza, Balboa Park","San Diego"
"10640148"," Samba (All Levels) with Melanie & Monica",1251068400000,32.722299,-117.147569,"Centro Cultural La Raza, Balboa Park","San Diego"
"10640138"," Samba (All Levels) with Melanie & Corey",1246834800000,32.722299,-117.147569,"Centro Cultural La Raza, Balboa Park","San Diego"
"12761256"," Samba (All Levels) with Melanie Riveira",1269194400000,32.722299,-117.147569,"Centro Cultural La Raza, Balboa Park","San Diego"
"12761307"," Samba (All Levels) with Melanie Riveira",1272218400000,32.722299,-117.147569,"Centro Cultural La Raza, Balboa Park","San Diego"
"11661540"," Samba (All Levels) with Melanie Riveira",1257710400000,32.722299,-117.147569,"Centro Cultural La Raza, Balboa Park","San Diego"
"11164033"," Samba (All Levels) with Melanie & Monica",1.253484e+12,32.722299,-117.147569,"Centro Cultural La Raza, Balboa Park","San Diego"
"10640067"," Samba (All Levels) with Melanie & Corey",1245625200000,32.722299,-117.147569,"Centro Cultural La Raza, Balboa Park","San Diego"
"10640090"," Samba (All Levels) with Melanie & Corey",1247439600000,32.722299,-117.147569,"Centro Cultural La Raza, Balboa Park","San Diego"
"11295452"," Samba (All Levels) with Melanie & Monica",1254682800000,32.722299,-117.147569,"Centro Cultural La Raza, Balboa Park","San Diego"
"11661546"," Samba (All Levels) with Melanie Riveira",1258315200000,32.722299,-117.147569,"Centro Cultural La Raza, Balboa Park","San Diego"
"10640116"," Samba (All Levels) with Melanie & Jennifer",1249858800000,32.722299,-117.147569,"Centro Cultural La Raza, Balboa Park","San Diego"
